filename 	h264_qsv_medium	h264_qsv_veryfast	hevc_qsv_hw_medium	hevc_qsv_hw_faster	hevc_qsv_hw_veryfast	hevc_qsv_sw_medium	hevc_qsv_sw_veryfast	qy265_medium	qy265_fast	qy265_veryfast	x264_medium	x265_medium	x265_veryfast
369534788_old.mp4	-17.7791623054	-7.14628600098	-56.9262705021	-49.9437675138	-49.198668601	-58.8612920807	-50.6128228697	-50.2535940274	-48.2426995076	-42.6745206329	-25.531595688	-48.0061975227	-41.4437492802
411100207_old.mp4	-9.52532731701	2.17829195794	-40.631020194	-33.6656721696	-32.2324558026	-39.6200946482	-30.9242207298	-36.7255326259	-34.9828039341	-31.3432520152	-16.6223319267	-29.3451646082	-23.3023257454
406989920_old.mp4	-8.74505256474	-0.58224667233	-56.2798988418	-49.3416769984	-48.0191172929	-55.9937528708	-48.5098379322	-55.2779873528	-54.0769364025	-51.0962493552	-18.0785244102	-48.4184611989	-41.82141507
506139782_old.mp4	-9.16260963641	2.43966872318	-57.4918955485	-50.7109601299	-49.8067464021	-57.4333143886	-50.4775560717	-53.9704447249	-52.2325188249	-47.0538002075	-15.6674794375	-47.468728458	-43.8986206482
VID_20160327_161228.mp4	-15.2278368662	-7.43739110713	-36.1996098371	-29.8394442852	-28.7709072365	-33.7322680727	-26.314846424	-38.3474017072	-37.7492642703	-33.9055127991	-22.5178157534	-32.9793667801	-22.3323377887
361885800_old.mp4	-15.1542080712	6.13405831476	-56.0948887228	-48.9850326992	-47.9666203843	-55.5300326995	-47.8484562198	-46.9877220003	-45.3514097581	-41.0191658002	-19.0636439413	-41.2209841525	-30.6559258141
481580377_old.mp4	-16.3009902612	-6.65290846571	-53.4803642813	-43.9415002173	-42.8791679328	-51.8126392284	-40.6909103961	-51.2527023536	-49.3323842611	-46.5402796944	-20.793166098	-42.1815683575	-33.0729851915
406044533_old.mp4	-14.1088031323	0.365746821724	-66.7092957389	-61.2473182411	-60.3610436007	-67.0187429228	-60.6450697262	-62.4404001133	-60.2241397967	-55.6317724639	-24.8431747528	-54.1009993312	-48.8182755818
VID_20160320_134608.mp4	-7.9296316214	0.21574641665	-40.6682012444	-32.8058728645	-31.7129978362	-39.8021335866	-30.5460486845	-38.1032684192	-36.6674994849	-33.7954688645	-20.4502638375	-33.4140516899	-27.3028908096
540633833_old.mp4	-14.7243576883	1.92174436537	-55.691208946	-47.9829005823	-46.9271501213	-56.4722821632	-47.565385448	-51.7811963031	-49.6804742673	-44.7467666626	-21.9139418923	-47.6480998229	-40.2888024566
